text_id,model,paragraph_id,sentence_id,segment_order,connector_type,terms,n_connectors,segment_id,valid_vector,next_sentence_id,next_segment_id,normalized_position,transition_id,cc_score
HUMAN_BASELINE_001,human,HUMAN_BASELINE_001_P01,1,1,SCONJ,dass dass,2,HUMAN_BASELINE_001_1_SCONJ,TRUE,2,HUMAN_BASELINE_001_2_SCONJ,0,HUMAN_BASELINE_001_1_2_SCONJ,NA
HUMAN_BASELINE_001,human,HUMAN_BASELINE_001_P01,2,2,SCONJ,,0,HUMAN_BASELINE_001_2_SCONJ,FALSE,3,HUMAN_BASELINE_001_3_SCONJ,0.03333333333333333,HUMAN_BASELINE_001_2_3_SCONJ,NA
HUMAN_BASELINE_001,human,HUMAN_BASELINE_001_P01,3,3,SCONJ,,0,HUMAN_BASELINE_001_3_SCONJ,FALSE,4,HUMAN_BASELINE_001_4_SCONJ,0.06666666666666667,HUMAN_BASELINE_001_3_4_SCONJ,NA
HUMAN_BASELINE_001,human,HUMAN_BASELINE_001_P01,4,4,SCONJ,dass,1,HUMAN_BASELINE_001_4_SCONJ,TRUE,5,HUMAN_BASELINE_001_5_SCONJ,0.1,HUMAN_BASELINE_001_4_5_SCONJ,NA
HUMAN_BASELINE_001,human,HUMAN_BASELINE_001_P01,5,5,SCONJ,,0,HUMAN_BASELINE_001_5_SCONJ,FALSE,6,HUMAN_BASELINE_001_6_SCONJ,0.13333333333333333,HUMAN_BASELINE_001_5_6_SCONJ,NA
HUMAN_BASELINE_001,human,HUMAN_BASELINE_001_P01,6,6,SCONJ,,0,HUMAN_BASELINE_001_6_SCONJ,FALSE,7,HUMAN_BASELINE_001_7_SCONJ,0.16666666666666666,HUMAN_BASELINE_001_6_7_SCONJ,NA
HUMAN_BASELINE_001,human,HUMAN_BASELINE_001_P01,7,7,SCONJ,,0,HUMAN_BASELINE_001_7_SCONJ,FALSE,8,HUMAN_BASELINE_001_8_SCONJ,0.2,HUMAN_BASELINE_001_7_8_SCONJ,NA
HUMAN_BASELINE_001,human,HUMAN_BASELINE_001_P01,8,8,SCONJ,,0,HUMAN_BASELINE_001_8_SCONJ,FALSE,9,HUMAN_BASELINE_001_9_SCONJ,0.23333333333333334,HUMAN_BASELINE_001_8_9_SCONJ,NA
HUMAN_BASELINE_001,human,HUMAN_BASELINE_001_P02,9,9,SCONJ,,0,HUMAN_BASELINE_001_9_SCONJ,FALSE,10,HUMAN_BASELINE_001_10_SCONJ,0.26666666666666666,HUMAN_BASELINE_001_9_10_SCONJ,NA
HUMAN_BASELINE_001,human,HUMAN_BASELINE_001_P02,10,10,SCONJ,,0,HUMAN_BASELINE_001_10_SCONJ,FALSE,11,HUMAN_BASELINE_001_11_SCONJ,0.3,HUMAN_BASELINE_001_10_11_SCONJ,NA
HUMAN_BASELINE_001,human,HUMAN_BASELINE_001_P02,11,11,SCONJ,dass,1,HUMAN_BASELINE_001_11_SCONJ,TRUE,12,HUMAN_BASELINE_001_12_SCONJ,0.3333333333333333,HUMAN_BASELINE_001_11_12_SCONJ,NA
HUMAN_BASELINE_001,human,HUMAN_BASELINE_001_P02,12,12,SCONJ,,0,HUMAN_BASELINE_001_12_SCONJ,FALSE,13,HUMAN_BASELINE_001_13_SCONJ,0.36666666666666664,HUMAN_BASELINE_001_12_13_SCONJ,NA
HUMAN_BASELINE_001,human,HUMAN_BASELINE_001_P02,13,13,SCONJ,,0,HUMAN_BASELINE_001_13_SCONJ,FALSE,14,HUMAN_BASELINE_001_14_SCONJ,0.4,HUMAN_BASELINE_001_13_14_SCONJ,NA
HUMAN_BASELINE_001,human,HUMAN_BASELINE_001_P02,14,14,SCONJ,,0,HUMAN_BASELINE_001_14_SCONJ,FALSE,15,HUMAN_BASELINE_001_15_SCONJ,0.43333333333333335,HUMAN_BASELINE_001_14_15_SCONJ,NA
HUMAN_BASELINE_001,human,HUMAN_BASELINE_001_P02,15,15,SCONJ,,0,HUMAN_BASELINE_001_15_SCONJ,FALSE,16,HUMAN_BASELINE_001_16_SCONJ,0.4666666666666667,HUMAN_BASELINE_001_15_16_SCONJ,NA
HUMAN_BASELINE_001,human,HUMAN_BASELINE_001_P03,16,16,SCONJ,während,1,HUMAN_BASELINE_001_16_SCONJ,TRUE,17,HUMAN_BASELINE_001_17_SCONJ,0.5,HUMAN_BASELINE_001_16_17_SCONJ,0.49035939249901644
HUMAN_BASELINE_001,human,HUMAN_BASELINE_001_P03,17,17,SCONJ,während damit wenn,3,HUMAN_BASELINE_001_17_SCONJ,TRUE,18,HUMAN_BASELINE_001_18_SCONJ,0.5333333333333333,HUMAN_BASELINE_001_17_18_SCONJ,0.5907075412482594
HUMAN_BASELINE_001,human,HUMAN_BASELINE_001_P03,18,18,SCONJ,wenn,1,HUMAN_BASELINE_001_18_SCONJ,TRUE,19,HUMAN_BASELINE_001_19_SCONJ,0.5666666666666667,HUMAN_BASELINE_001_18_19_SCONJ,0.14552299138440705
HUMAN_BASELINE_001,human,HUMAN_BASELINE_001_P03,19,19,SCONJ,anstatt,1,HUMAN_BASELINE_001_19_SCONJ,TRUE,20,HUMAN_BASELINE_001_20_SCONJ,0.6,HUMAN_BASELINE_001_19_20_SCONJ,NA
HUMAN_BASELINE_001,human,HUMAN_BASELINE_001_P04,20,20,SCONJ,,0,HUMAN_BASELINE_001_20_SCONJ,FALSE,21,HUMAN_BASELINE_001_21_SCONJ,0.6333333333333333,HUMAN_BASELINE_001_20_21_SCONJ,NA
HUMAN_BASELINE_001,human,HUMAN_BASELINE_001_P04,21,21,SCONJ,,0,HUMAN_BASELINE_001_21_SCONJ,FALSE,22,HUMAN_BASELINE_001_22_SCONJ,0.6666666666666666,HUMAN_BASELINE_001_21_22_SCONJ,NA
HUMAN_BASELINE_001,human,HUMAN_BASELINE_001_P04,22,22,SCONJ,,0,HUMAN_BASELINE_001_22_SCONJ,FALSE,23,HUMAN_BASELINE_001_23_SCONJ,0.7,HUMAN_BASELINE_001_22_23_SCONJ,NA
HUMAN_BASELINE_001,human,HUMAN_BASELINE_001_P04,23,23,SCONJ,,0,HUMAN_BASELINE_001_23_SCONJ,FALSE,24,HUMAN_BASELINE_001_24_SCONJ,0.7333333333333333,HUMAN_BASELINE_001_23_24_SCONJ,NA
HUMAN_BASELINE_001,human,HUMAN_BASELINE_001_P04,24,24,SCONJ,,0,HUMAN_BASELINE_001_24_SCONJ,FALSE,25,HUMAN_BASELINE_001_25_SCONJ,0.7666666666666667,HUMAN_BASELINE_001_24_25_SCONJ,NA
HUMAN_BASELINE_001,human,HUMAN_BASELINE_001_P05,25,25,SCONJ,weil,1,HUMAN_BASELINE_001_25_SCONJ,TRUE,26,HUMAN_BASELINE_001_26_SCONJ,0.8,HUMAN_BASELINE_001_25_26_SCONJ,NA
HUMAN_BASELINE_001,human,HUMAN_BASELINE_001_P05,26,26,SCONJ,,0,HUMAN_BASELINE_001_26_SCONJ,FALSE,27,HUMAN_BASELINE_001_27_SCONJ,0.8333333333333334,HUMAN_BASELINE_001_26_27_SCONJ,NA
HUMAN_BASELINE_001,human,HUMAN_BASELINE_001_P05,27,27,SCONJ,,0,HUMAN_BASELINE_001_27_SCONJ,FALSE,28,HUMAN_BASELINE_001_28_SCONJ,0.8666666666666667,HUMAN_BASELINE_001_27_28_SCONJ,NA
HUMAN_BASELINE_001,human,HUMAN_BASELINE_001_P05,28,28,SCONJ,da,1,HUMAN_BASELINE_001_28_SCONJ,TRUE,29,HUMAN_BASELINE_001_29_SCONJ,0.9,HUMAN_BASELINE_001_28_29_SCONJ,0.08440197002576938
HUMAN_BASELINE_001,human,HUMAN_BASELINE_001_P05,29,29,SCONJ,obwohl dass,2,HUMAN_BASELINE_001_29_SCONJ,TRUE,30,HUMAN_BASELINE_001_30_SCONJ,0.9333333333333333,HUMAN_BASELINE_001_29_30_SCONJ,NA
HUMAN_BASELINE_001,human,HUMAN_BASELINE_001_P05,30,30,SCONJ,,0,HUMAN_BASELINE_001_30_SCONJ,FALSE,31,HUMAN_BASELINE_001_31_SCONJ,0.9666666666666667,HUMAN_BASELINE_001_30_31_SCONJ,NA
HUMAN_BASELINE_001,human,HUMAN_BASELINE_001_P05,31,31,SCONJ,,0,HUMAN_BASELINE_001_31_SCONJ,FALSE,32,HUMAN_BASELINE_001_32_SCONJ,1,HUMAN_BASELINE_001_31_32_SCONJ,NA
