text_id,paragraph_id,sentence_id,token_id,token,lemma,pos,dep_rel,head_token_id,token_clean,lemma_clean,is_blank_lemma_clean,is_x_pos,abstractness_concreteness,concreteness,imageability,abstractness_proxy
BASIC_CHATGPT_NATIVE_001,1,23,6,so,so,ADV,advmod,13,so,so,FALSE,FALSE,3.252,3.252,3.9705000000000004,-3.252
BASIC_CHATGPT_NATIVE_001,1,23,7,wohl,wohl,ADV,advmod,13,wohl,wohl,FALSE,FALSE,2.226,2.226,3.3594999999999997,-2.226
BASIC_CHATGPT_NATIVE_001,1,23,8,technische,technisch,ADJ,nsubj,13,technische,technisch,FALSE,FALSE,3.264,3.264,3.677,-3.264
BASIC_CHATGPT_NATIVE_001,1,23,9,als,als,CCONJ,case,12,als,als,FALSE,FALSE,3.394,3.394,4.061,-3.394
BASIC_CHATGPT_NATIVE_001,1,23,10,auch,auch,ADV,advmod,12,auch,auch,FALSE,FALSE,3.096,3.096,3.868,-3.096
BASIC_CHATGPT_NATIVE_001,1,23,11,soziale,sozial,ADJ,amod,12,soziale,sozial,FALSE,FALSE,2.871,2.871,3.425,-2.871
BASIC_CHATGPT_NATIVE_001,1,23,12,Aspekte,aspekt,NOUN,obl,8,aspekte,aspekt,FALSE,FALSE,2.259,2.259,3.093,-2.259
BASIC_CHATGPT_NATIVE_001,1,23,13,umfassen,umfassen,VERB,acl,3,umfassen,umfassen,FALSE,FALSE,3.143,3.143,3.607,-3.143
BASIC_CHATGPT_NATIVE_001,1,23,14,",",",",PUNCT,punct,13,,,TRUE,FALSE,NA,NA,NA,NA
BASIC_CHATGPT_NATIVE_001,1,23,15,sind,sein,AUX,cop,17,sind,sein,FALSE,FALSE,2.993,2.993,3.9255000000000004,-2.993
BASIC_CHATGPT_NATIVE_001,1,23,16,der,der,DET,det,17,der,der,FALSE,FALSE,2.852,2.852,3.911,-2.852
BASIC_CHATGPT_NATIVE_001,1,23,17,Schlüssel,schlüssel,NOUN,root,0,schlüssel,schlüssel,FALSE,FALSE,6.167,6.167,5.993,-6.167
BASIC_CHATGPT_NATIVE_001,1,23,18,",",",",PUNCT,punct,28,,,TRUE,FALSE,NA,NA,NA,NA
BASIC_CHATGPT_NATIVE_001,1,23,19,um,um,SCONJ,mark,28,um,um,FALSE,FALSE,4.37,4.37,4.2955,-4.37
BASIC_CHATGPT_NATIVE_001,1,23,20,sich,sich,PRON,expl:pv,28,sich,sich,FALSE,FALSE,NA,NA,NA,NA
BASIC_CHATGPT_NATIVE_001,1,23,21,in,in,ADP,case,26,in,in,FALSE,FALSE,3.6386666666666665,3.6386666666666665,4.609,-3.6386666666666665
BASIC_CHATGPT_NATIVE_001,1,23,22,einer,einer,DET,det,26,einer,einer,FALSE,FALSE,NA,NA,NA,NA
BASIC_CHATGPT_NATIVE_001,1,23,23,sich,sich,PRON,obj,25,sich,sich,FALSE,FALSE,NA,NA,NA,NA
BASIC_CHATGPT_NATIVE_001,1,23,24,rasch,rasch,ADJ,advmod,25,rasch,rasch,FALSE,FALSE,3.316,3.316,3.825,-3.316
BASIC_CHATGPT_NATIVE_001,1,23,25,verändernden,verändern,ADJ,amod,26,verändernden,verändern,FALSE,FALSE,2.9925,2.9925,3.042,-2.9925
BASIC_CHATGPT_NATIVE_001,1,23,26,Landschaft,landschaft,NOUN,obl,28,landschaft,landschaft,FALSE,FALSE,5.342,5.342,6.72,-5.342
BASIC_CHATGPT_NATIVE_001,1,23,27,zu,zu,PART,mark,28,zu,zu,FALSE,FALSE,NA,NA,NA,NA
BASIC_CHATGPT_NATIVE_001,1,23,28,behaupten,behaupten,VERB,ccomp,17,behaupten,behaupten,FALSE,FALSE,1.9620000000000002,1.9620000000000002,2.1035,-1.9620000000000002
BASIC_CHATGPT_NATIVE_001,1,23,29,.,.,PUNCT,punct,17,,,TRUE,FALSE,NA,NA,NA,NA
BASIC_CHATGPT_NATIVE_001,1,24,1,Insgesamt,insgesamt,ADV,advmod,2,insgesamt,insgesamt,FALSE,FALSE,3.793,3.793,3.342,-3.793
BASIC_CHATGPT_NATIVE_001,1,24,2,gilt,gelten,VERB,root,0,gilt,gelten,FALSE,FALSE,2.5315,2.5315,2.374,-2.5315
BASIC_CHATGPT_NATIVE_001,1,24,3,es,es,PRON,expl,2,es,es,FALSE,FALSE,4.004,4.004,3.7455,-4.004
BASIC_CHATGPT_NATIVE_001,1,24,4,",",",",PUNCT,punct,10,,,TRUE,FALSE,NA,NA,NA,NA
BASIC_CHATGPT_NATIVE_001,1,24,5,die,die,DET,det,6,die,die,FALSE,FALSE,3.035,3.035,3.998,-3.035
BASIC_CHATGPT_NATIVE_001,1,24,6,Digitalisierung,digitalisierung,NOUN,obj,10,digitalisierung,digitalisierung,FALSE,FALSE,3.737,3.737,3.872,-3.737
BASIC_CHATGPT_NATIVE_001,1,24,7,als,als,CCONJ,case,8,als,als,FALSE,FALSE,3.394,3.394,4.061,-3.394
BASIC_CHATGPT_NATIVE_001,1,24,8,Chance,chance,NOUN,obl,10,chance,chance,FALSE,FALSE,2.25,2.25,3.464,-2.25
BASIC_CHATGPT_NATIVE_001,1,24,9,zu,zu,PART,mark,10,zu,zu,FALSE,FALSE,NA,NA,NA,NA
BASIC_CHATGPT_NATIVE_001,1,24,10,begreifen,begreifen,VERB,csubj,2,begreifen,begreifen,FALSE,FALSE,1.8450000000000002,1.8450000000000002,2.979,-1.8450000000000002
BASIC_CHATGPT_NATIVE_001,1,24,11,.,.,PUNCT,punct,2,,,TRUE,FALSE,NA,NA,NA,NA
BASIC_CHATGPT_NATIVE_001,1,25,1,Durch,durch,ADP,case,4,durch,durch,FALSE,FALSE,4.087,4.087,5.394,-4.087
BASIC_CHATGPT_NATIVE_001,1,25,2,eine,eine,DET,det,4,eine,eine,FALSE,FALSE,2.367,2.367,4.205,-2.367
BASIC_CHATGPT_NATIVE_001,1,25,3,proaktive,proaktive,ADJ,amod,4,proaktive,proaktive,FALSE,FALSE,NA,NA,NA,NA
BASIC_CHATGPT_NATIVE_001,1,25,4,Anpassung,anpassung,NOUN,obl,17,anpassung,anpassung,FALSE,FALSE,2.493,2.493,2.26,-2.493
BASIC_CHATGPT_NATIVE_001,1,25,5,und,und,CCONJ,cc,7,und,und,FALSE,FALSE,NA,NA,NA,NA
BASIC_CHATGPT_NATIVE_001,1,25,6,das,das,DET,det,7,das,das,FALSE,FALSE,3.902,3.902,4.492,-3.902
BASIC_CHATGPT_NATIVE_001,1,25,7,Streben,streben,NOUN,conj,4,streben,streben,FALSE,FALSE,1.69,1.69,2.911,-1.69
BASIC_CHATGPT_NATIVE_001,1,25,8,nach,nach,ADP,case,10,nach,nach,FALSE,FALSE,4.6225000000000005,4.6225000000000005,4.913,-4.6225000000000005
BASIC_CHATGPT_NATIVE_001,1,25,9,lebenslangem,lebenslang,ADJ,amod,10,lebenslangem,lebenslang,FALSE,FALSE,4.145,4.145,3.6935000000000002,-4.145
BASIC_CHATGPT_NATIVE_001,1,25,10,Lernen,lernen,NOUN,nmod,7,lernen,lernen,FALSE,FALSE,3.027,3.027,4.356,-3.027
BASIC_CHATGPT_NATIVE_001,1,25,11,können,können,AUX,aux,17,können,können,FALSE,FALSE,2.4245,2.4245,3.3105,-2.4245
BASIC_CHATGPT_NATIVE_001,1,25,12,wir,wir,PRON,nsubj,17,wir,wir,FALSE,FALSE,NA,NA,NA,NA
BASIC_CHATGPT_NATIVE_001,1,25,13,nicht,nicht,PART,advmod,17,nicht,nicht,FALSE,FALSE,NA,NA,NA,NA
BASIC_CHATGPT_NATIVE_001,1,25,14,nur,nur,ADV,advmod,16,nur,nur,FALSE,FALSE,3.029,3.029,3.4139999999999997,-3.029
BASIC_CHATGPT_NATIVE_001,1,25,15,unsere,unser,PRON,det,16,unsere,unser,FALSE,FALSE,NA,NA,NA,NA
BASIC_CHATGPT_NATIVE_001,1,25,16,Arbeitsplätze,platz,NOUN,obj,17,arbeitsplätze,platz,FALSE,FALSE,4.599,4.599,5.695,-4.599
BASIC_CHATGPT_NATIVE_001,1,25,17,erhalten,erhalten,VERB,root,0,erhalten,erhalten,FALSE,FALSE,3.0300000000000002,3.0300000000000002,2.9850000000000003,-3.0300000000000002
BASIC_CHATGPT_NATIVE_001,1,25,18,",",",",PUNCT,punct,26,,,TRUE,FALSE,NA,NA,NA,NA
BASIC_CHATGPT_NATIVE_001,1,25,19,sondern,sondern,CCONJ,cc,26,sondern,sondern,FALSE,FALSE,NA,NA,NA,NA
BASIC_CHATGPT_NATIVE_001,1,25,20,diese,diese,PRON,obj,26,diese,diese,FALSE,FALSE,NA,NA,NA,NA
BASIC_CHATGPT_NATIVE_001,1,25,21,auch,auch,ADV,advmod,25,auch,auch,FALSE,FALSE,3.096,3.096,3.868,-3.096
BASIC_CHATGPT_NATIVE_001,1,25,22,auf,auf,ADP,case,25,auf,auf,FALSE,FALSE,3.9665,3.9665,4.5634999999999994,-3.9665
BASIC_CHATGPT_NATIVE_001,1,25,23,eine,eine,DET,det,25,eine,eine,FALSE,FALSE,2.367,2.367,4.205,-2.367
BASIC_CHATGPT_NATIVE_001,1,25,24,neue,neu,ADJ,amod,25,neue,neu,FALSE,FALSE,3.28,3.28,4.106,-3.28
BASIC_CHATGPT_NATIVE_001,1,25,25,Stufe,stufe,NOUN,obl,26,stufe,stufe,FALSE,FALSE,4.109,4.109,4.61,-4.109
BASIC_CHATGPT_NATIVE_001,1,25,26,heben,heben,VERB,conj,17,heben,heben,FALSE,FALSE,4.824,4.824,5.026,-4.824
BASIC_CHATGPT_NATIVE_001,1,25,27,.,.,PUNCT,punct,17,,,TRUE,FALSE,NA,NA,NA,NA
BASIC_CHATGPT_NATIVE_001,1,26,1,Dies,dies,PRON,nsubj,2,dies,dies,FALSE,FALSE,1.664,1.664,2.909,-1.664
BASIC_CHATGPT_NATIVE_001,1,26,2,führt,führen,VERB,root,0,führt,führen,FALSE,FALSE,3.262,3.262,3.8195,-3.262
BASIC_CHATGPT_NATIVE_001,1,26,3,dazu,dazu,ADV,obj,2,dazu,dazu,FALSE,FALSE,NA,NA,NA,NA
BASIC_CHATGPT_NATIVE_001,1,26,4,",",",",PUNCT,punct,12,,,TRUE,FALSE,NA,NA,NA,NA
BASIC_CHATGPT_NATIVE_001,1,26,5,dass,dass,SCONJ,mark,12,dass,dass,FALSE,FALSE,NA,NA,NA,NA
BASIC_CHATGPT_NATIVE_001,1,26,6,wir,wir,PRON,nsubj,12,wir,wir,FALSE,FALSE,NA,NA,NA,NA
BASIC_CHATGPT_NATIVE_001,1,26,7,in,in,ADP,case,9,in,in,FALSE,FALSE,3.6386666666666665,3.6386666666666665,4.609,-3.6386666666666665
BASIC_CHATGPT_NATIVE_001,1,26,8,der,der,DET,det,9,der,der,FALSE,FALSE,2.852,2.852,3.911,-2.852
BASIC_CHATGPT_NATIVE_001,1,26,9,Zukunft,zukunft,NOUN,obl,12,zukunft,zukunft,FALSE,FALSE,3.092,3.092,3.613,-3.092
BASIC_CHATGPT_NATIVE_001,1,26,10,nicht,nicht,PART,advmod,12,nicht,nicht,FALSE,FALSE,NA,NA,NA,NA
BASIC_CHATGPT_NATIVE_001,1,26,11,nur,nur,ADV,advmod,12,nur,nur,FALSE,FALSE,3.029,3.029,3.4139999999999997,-3.029
BASIC_CHATGPT_NATIVE_001,1,26,12,überlebensfähig,überlebensfähig,ADJ,ccomp,2,überlebensfähig,überlebensfähig,FALSE,FALSE,2.5,2.5,2.573,-2.5
BASIC_CHATGPT_NATIVE_001,1,26,13,sind,sein,AUX,cop,12,sind,sein,FALSE,FALSE,2.993,2.993,3.9255000000000004,-2.993
BASIC_CHATGPT_NATIVE_001,1,26,14,",",",",PUNCT,punct,19,,,TRUE,FALSE,NA,NA,NA,NA
BASIC_CHATGPT_NATIVE_001,1,26,15,sondern,sondern,CCONJ,cc,19,sondern,sondern,FALSE,FALSE,NA,NA,NA,NA
BASIC_CHATGPT_NATIVE_001,1,26,16,auch,auch,ADV,advmod,19,auch,auch,FALSE,FALSE,3.096,3.096,3.868,-3.096
BASIC_CHATGPT_NATIVE_001,1,26,17,in,in,ADP,case,19,in,in,FALSE,FALSE,3.6386666666666665,3.6386666666666665,4.609,-3.6386666666666665
BASIC_CHATGPT_NATIVE_001,1,26,18,der,der,DET,det,19,der,der,FALSE,FALSE,2.852,2.852,3.911,-2.852
BASIC_CHATGPT_NATIVE_001,1,26,19,Lage,lage,NOUN,conj,12,lage,lage,FALSE,FALSE,3.185,3.185,3.107,-3.185
BASIC_CHATGPT_NATIVE_001,1,26,20,",",",",PUNCT,punct,25,,,TRUE,FALSE,NA,NA,NA,NA
BASIC_CHATGPT_NATIVE_001,1,26,21,unsere,unser,PRON,det,22,unsere,unser,FALSE,FALSE,NA,NA,NA,NA
BASIC_CHATGPT_NATIVE_001,1,26,22,Fähigkeiten,fähigkeit,NOUN,obj,25,fähigkeiten,fähigkeit,FALSE,FALSE,2.101,2.101,2.769,-2.101
BASIC_CHATGPT_NATIVE_001,1,26,23,neu,neu,ADJ,advmod,25,neu,neu,FALSE,FALSE,3.28,3.28,4.106,-3.28
BASIC_CHATGPT_NATIVE_001,1,26,24,zu,zu,PART,mark,25,zu,zu,FALSE,FALSE,NA,NA,NA,NA
BASIC_CHATGPT_NATIVE_001,1,26,25,definieren,definieren,VERB,xcomp,19,definieren,definieren,FALSE,FALSE,2.9455,2.9455,2.6455,-2.9455
BASIC_CHATGPT_NATIVE_001,1,26,26,und,und,CCONJ,cc,27,und,und,FALSE,FALSE,NA,NA,NA,NA
BASIC_CHATGPT_NATIVE_001,1,26,27,einzusetzen,einsetzen,VERB,conj,25,einzusetzen,einsetzen,FALSE,FALSE,3.9095,3.9095,3.0564999999999998,-3.9095
BASIC_CHATGPT_NATIVE_001,1,26,28,.,.,PUNCT,punct,2,,,TRUE,FALSE,NA,NA,NA,NA
BASIC_GEMINI_NATIVE_001,1,1,1,Digitalisierung,digitalisierung,NOUN,root,0,digitalisierung,digitalisierung,FALSE,FALSE,3.737,3.737,3.872,-3.737
BASIC_GEMINI_NATIVE_001,1,1,2,der,der,DET,det,3,der,der,FALSE,FALSE,2.852,2.852,3.911,-2.852
BASIC_GEMINI_NATIVE_001,1,1,3,Arbeitswelt,welt,NOUN,nmod,1,arbeitswelt,welt,FALSE,FALSE,3.7065,3.7065,5.1205,-3.7065
BASIC_GEMINI_NATIVE_001,1,1,4,1.,1.,ADJ,advmod,1,,,TRUE,FALSE,NA,NA,NA,NA
BASIC_GEMINI_NATIVE_001,1,2,1,Digitalisierung,digitalisierung,NOUN,root,0,digitalisierung,digitalisierung,FALSE,FALSE,3.737,3.737,3.872,-3.737
BASIC_GEMINI_NATIVE_001,1,2,2,–,–,PUNCT,punct,1,,,TRUE,FALSE,NA,NA,NA,NA
BASIC_GEMINI_NATIVE_001,1,2,3,die,die,DET,det,4,die,die,FALSE,FALSE,3.035,3.035,3.998,-3.035
BASIC_GEMINI_NATIVE_001,1,2,4,Sorge,sorge,NOUN,appos,1,sorge,sorge,FALSE,FALSE,2.813,2.813,3.802,-2.813
BASIC_GEMINI_NATIVE_001,1,2,5,um,um,ADP,case,7,um,um,FALSE,FALSE,4.37,4.37,4.2955,-4.37
BASIC_GEMINI_NATIVE_001,1,2,6,den,den,DET,det,7,den,den,FALSE,FALSE,3.227,3.227,3.509,-3.227
BASIC_GEMINI_NATIVE_001,1,2,7,Arbeitsplatz,platz,NOUN,nmod,4,arbeitsplatz,platz,FALSE,FALSE,4.599,4.599,5.695,-4.599
BASIC_GEMINI_NATIVE_001,1,3,1,Die,die,DET,det,3,die,die,FALSE,FALSE,3.035,3.035,3.998,-3.035
BASIC_GEMINI_NATIVE_001,1,3,2,fortschreitende,fortschreiten,ADJ,amod,3,fortschreitende,fortschreiten,FALSE,FALSE,2.8605,2.8605,2.7465,-2.8605
BASIC_GEMINI_NATIVE_001,1,3,3,Digitalisierung,digitalisierung,NOUN,nsubj,4,digitalisierung,digitalisierung,FALSE,FALSE,3.737,3.737,3.872,-3.737
BASIC_GEMINI_NATIVE_001,1,3,4,prägt,prägen,VERB,root,0,prägt,prägen,FALSE,FALSE,3.7285,3.7285,4.144,-3.7285
BASIC_GEMINI_NATIVE_001,1,3,5,unsere,unser,PRON,det,6,unsere,unser,FALSE,FALSE,NA,NA,NA,NA
BASIC_GEMINI_NATIVE_001,1,3,6,Arbeitswelt,welt,NOUN,obj,4,arbeitswelt,welt,FALSE,FALSE,3.7065,3.7065,5.1205,-3.7065
BASIC_GEMINI_NATIVE_001,1,3,7,in,in,ADP,case,9,in,in,FALSE,FALSE,3.6386666666666665,3.6386666666666665,4.609,-3.6386666666666665
BASIC_GEMINI_NATIVE_001,1,3,8,einem,einem,DET,det,9,einem,einem,FALSE,FALSE,NA,NA,NA,NA
BASIC_GEMINI_NATIVE_001,1,3,9,Maße,maß,NOUN,nmod,6,maße,maß,FALSE,FALSE,NA,NA,NA,NA
BASIC_GEMINI_NATIVE_001,1,3,10,",",",",PUNCT,punct,16,,,TRUE,FALSE,NA,NA,NA,NA
BASIC_GEMINI_NATIVE_001,1,3,11,wie,wie,ADV,advmod,16,wie,wie,FALSE,FALSE,NA,NA,NA,NA
BASIC_GEMINI_NATIVE_001,1,3,12,es,es,PRON,nsubj,16,es,es,FALSE,FALSE,4.004,4.004,3.7455,-4.004
BASIC_GEMINI_NATIVE_001,1,3,13,Generationen,generation,NOUN,obj,16,generationen,generation,FALSE,FALSE,4.325,4.325,3.749,-4.325
BASIC_GEMINI_NATIVE_001,1,3,14,zuvor,zuvor,ADV,advmod,16,zuvor,zuvor,FALSE,FALSE,3.913,3.913,4.438,-3.913
BASIC_GEMINI_NATIVE_001,1,3,15,kaum,kaum,ADV,advmod,16,kaum,kaum,FALSE,FALSE,2.669,2.669,2.459,-2.669
BASIC_GEMINI_NATIVE_001,1,3,16,erlebt,erleben,VERB,acl,4,erlebt,erleben,FALSE,FALSE,1.6965,1.6965,3.699,-1.6965
BASIC_GEMINI_NATIVE_001,1,3,17,haben,haben,AUX,aux,16,haben,haben,FALSE,FALSE,3.3865,3.3865,4.522500000000001,-3.3865
BASIC_GEMINI_NATIVE_001,1,3,18,.,.,PUNCT,punct,4,,,TRUE,FALSE,NA,NA,NA,NA
BASIC_GEMINI_NATIVE_001,1,4,1,Oftmals,oftmals,ADV,advmod,2,oftmals,oftmals,FALSE,FALSE,2.449,2.449,2.673,-2.449
BASIC_GEMINI_NATIVE_001,1,4,2,beherrschen,beherrschen,VERB,root,0,beherrschen,beherrschen,FALSE,FALSE,2.465,2.465,3.397,-2.465
BASIC_GEMINI_NATIVE_001,1,4,3,dabei,dabei,ADV,advmod,2,dabei,dabei,FALSE,FALSE,NA,NA,NA,NA
BASIC_GEMINI_NATIVE_001,1,4,4,Ängste,angst,NOUN,nsubj,2,ängste,angst,FALSE,FALSE,2.785,2.785,5.346,-2.785
BASIC_GEMINI_NATIVE_001,1,4,5,die,die,DET,det,7,die,die,FALSE,FALSE,3.035,3.035,3.998,-3.035
BASIC_GEMINI_NATIVE_001,1,4,6,öffentliche,öffentlich,ADJ,amod,7,öffentliche,öffentlich,FALSE,FALSE,4.316,4.316,5.014,-4.316
BASIC_GEMINI_NATIVE_001,1,4,7,Debatte,debatte,NOUN,obj,2,debatte,debatte,FALSE,FALSE,3.482,3.482,4.201,-3.482
BASIC_GEMINI_NATIVE_001,1,4,8,",",",",PUNCT,punct,18,,,TRUE,FALSE,NA,NA,NA,NA
BASIC_GEMINI_NATIVE_001,1,4,9,die,die,PRON,nsubj,18,die,die,FALSE,FALSE,3.035,3.035,3.998,-3.035
BASIC_GEMINI_NATIVE_001,1,4,10,sich,sich,PRON,expl:pv,18,sich,sich,FALSE,FALSE,NA,NA,NA,NA
BASIC_GEMINI_NATIVE_001,1,4,11,vor,vor,ADP,case,12,vor,vor,FALSE,FALSE,4.492,4.492,5.671,-4.492
BASIC_GEMINI_NATIVE_001,1,4,12,allem,all,PRON,nmod,15,allem,all,FALSE,FALSE,3.825,3.825,5.311,-3.825
BASIC_GEMINI_NATIVE_001,1,4,13,um,um,ADP,case,15,um,um,FALSE,FALSE,4.37,4.37,4.2955,-4.37
BASIC_GEMINI_NATIVE_001,1,4,14,den,den,DET,det,15,den,den,FALSE,FALSE,3.227,3.227,3.509,-3.227
BASIC_GEMINI_NATIVE_001,1,4,15,Verlust,verlust,NOUN,obl,18,verlust,verlust,FALSE,FALSE,2.908,2.908,2.949,-2.908
BASIC_GEMINI_NATIVE_001,1,4,16,von,von,ADP,case,17,von,von,FALSE,FALSE,3.7095,3.7095,4.561,-3.7095
BASIC_GEMINI_NATIVE_001,1,4,17,Arbeitsplätzen,platz,NOUN,nmod,15,arbeitsplätzen,platz,FALSE,FALSE,4.599,4.599,5.695,-4.599
BASIC_GEMINI_NATIVE_001,1,4,18,drehen,drehen,VERB,acl,7,drehen,drehen,FALSE,FALSE,5.192,5.192,5.444,-5.192
BASIC_GEMINI_NATIVE_001,1,4,19,.,.,PUNCT,punct,2,,,TRUE,FALSE,NA,NA,NA,NA
BASIC_GEMINI_NATIVE_001,1,5,1,Insbesondere,insbesondere,ADV,advmod,2,insbesondere,insbesondere,FALSE,FALSE,2.603,2.603,2.934,-2.603
BASIC_GEMINI_NATIVE_001,1,5,2,repetitive,repetitiv,X,obj,12,repetitive,repetitiv,FALSE,TRUE,NA,NA,NA,NA
BASIC_GEMINI_NATIVE_001,1,5,3,**Tätigkeiten**,**tätigkeiten**,X,flat,2,tätigkeiten,tätigkeiten,FALSE,TRUE,NA,NA,NA,NA
BASIC_GEMINI_NATIVE_001,1,5,4,",",",",PUNCT,punct,9,,,TRUE,FALSE,NA,NA,NA,NA
BASIC_GEMINI_NATIVE_001,1,5,5,die,die,PRON,nsubj:pass,9,die,die,FALSE,FALSE,3.035,3.035,3.998,-3.035
BASIC_GEMINI_NATIVE_001,1,5,6,früher,früh,ADJ,advmod,9,früher,früh,FALSE,FALSE,3.569,3.569,4.416,-3.569
BASIC_GEMINI_NATIVE_001,1,5,7,von,von,ADP,case,8,von,von,FALSE,FALSE,3.7095,3.7095,4.561,-3.7095
BASIC_GEMINI_NATIVE_001,1,5,8,Menschen,mensch,NOUN,obl,9,menschen,mensch,FALSE,FALSE,5.458,5.458,6.069,-5.458
BASIC_GEMINI_NATIVE_001,1,5,9,ausgeführt,ausführen,VERB,acl,2,ausgeführt,ausführen,FALSE,FALSE,4.318,4.318,3.3034999999999997,-4.318
BASIC_GEMINI_NATIVE_001,1,5,10,wurden,werden,AUX,aux:pass,9,wurden,werden,FALSE,FALSE,3.133,3.133,3.913,-3.133
BASIC_GEMINI_NATIVE_001,1,5,11,",",",",PUNCT,punct,9,,,TRUE,FALSE,NA,NA,NA,NA
BASIC_GEMINI_NATIVE_001,1,5,12,übernehmen,übernehmen,VERB,root,0,übernehmen,übernehmen,FALSE,FALSE,3.484,3.484,2.976,-3.484
BASIC_GEMINI_NATIVE_001,1,5,13,heute,heute,ADV,advmod,14,heute,heute,FALSE,FALSE,4.0375,4.0375,4.552,-4.0375
BASIC_GEMINI_NATIVE_001,1,5,14,zunehmend,zunehmen,ADJ,advmod,12,zunehmend,zunehmen,FALSE,FALSE,3.7195,3.7195,4.2635000000000005,-3.7195
BASIC_GEMINI_NATIVE_001,1,5,15,**Maschinen,**maschinen,NOUN,nsubj,12,maschinen,maschinen,FALSE,FALSE,NA,NA,NA,NA
BASIC_GEMINI_NATIVE_001,1,5,16,**.,**.,PUNCT,punct,17,,,TRUE,FALSE,NA,NA,NA,NA
BASIC_GEMINI_NATIVE_001,1,5,17,**Die**,**die**,X,appos,15,die,die,FALSE,TRUE,3.035,3.035,3.998,-3.035
BASIC_GEMINI_NATIVE_001,1,5,18,Sorge,sorge,NOUN,appos,17,sorge,sorge,FALSE,FALSE,2.813,2.813,3.802,-2.813
BASIC_GEMINI_NATIVE_001,1,5,19,",",",",PUNCT,punct,25,,,TRUE,FALSE,NA,NA,NA,NA
BASIC_GEMINI_NATIVE_001,1,5,20,dass,dass,SCONJ,mark,25,dass,dass,FALSE,FALSE,NA,NA,NA,NA
BASIC_GEMINI_NATIVE_001,1,5,21,**Digitalisierung,**digitalisierung,NOUN,nsubj,25,digitalisierung,digitalisierung,FALSE,FALSE,3.737,3.737,3.872,-3.737
BASIC_GEMINI_NATIVE_001,1,5,22,**,**,X,appos,21,,,TRUE,TRUE,NA,NA,NA,NA
BASIC_GEMINI_NATIVE_001,1,5,23,Arbeitskräfte,arbeitskraft,NOUN,appos,22,arbeitskräfte,arbeitskraft,FALSE,FALSE,3.872,3.872,3.702,-3.872
BASIC_GEMINI_NATIVE_001,1,5,24,überflüssig,überflüssig,ADJ,xcomp,25,überflüssig,überflüssig,FALSE,FALSE,2.676,2.676,2.099,-2.676
BASIC_GEMINI_NATIVE_001,1,5,25,macht,machen,VERB,advcl,12,macht,machen,FALSE,FALSE,3.547,3.547,4.1745,-3.547
BASIC_GEMINI_NATIVE_001,1,5,26,",",",",PUNCT,punct,28,,,TRUE,FALSE,NA,NA,NA,NA
BASIC_GEMINI_NATIVE_001,1,5,27,ist,sein,AUX,cop,28,ist,sein,FALSE,FALSE,2.993,2.993,3.9255000000000004,-2.993
BASIC_GEMINI_NATIVE_001,1,5,28,verständlich,verständlich,ADJ,xcomp,12,verständlich,verständlich,FALSE,FALSE,2.105,2.105,2.42,-2.105
BASIC_GEMINI_NATIVE_001,1,5,29,",",",",PUNCT,punct,31,,,TRUE,FALSE,NA,NA,NA,NA
BASIC_GEMINI_NATIVE_001,1,5,30,doch,doch,CCONJ,cc,31,doch,doch,FALSE,FALSE,2.642,2.642,4.042,-2.642
BASIC_GEMINI_NATIVE_001,1,5,31,lohnt,lohnen,VERB,conj,12,lohnt,lohnen,FALSE,FALSE,2.8754999999999997,2.8754999999999997,2.7485,-2.8754999999999997
BASIC_GEMINI_NATIVE_001,1,5,32,es,es,PRON,expl,31,es,es,FALSE,FALSE,4.004,4.004,3.7455,-4.004
BASIC_GEMINI_NATIVE_001,1,5,33,sich,sich,PRON,expl:pv,31,sich,sich,FALSE,FALSE,NA,NA,NA,NA
BASIC_GEMINI_NATIVE_001,1,5,34,",",",",PUNCT,punct,39,,,TRUE,FALSE,NA,NA,NA,NA
BASIC_GEMINI_NATIVE_001,1,5,35,die,die,DET,det,36,die,die,FALSE,FALSE,3.035,3.035,3.998,-3.035
BASIC_GEMINI_NATIVE_001,1,5,36,Entwicklungen,entwicklung,NOUN,obj,37,entwicklungen,entwicklung,FALSE,FALSE,2.235,2.235,2.942,-2.235
BASIC_GEMINI_NATIVE_001,1,5,37,differenziert,differenzieren,VERB,xcomp,39,differenziert,differenzieren,FALSE,FALSE,2.2295,2.2295,2.0255,-2.2295
BASIC_GEMINI_NATIVE_001,1,5,38,zu,zu,PART,mark,39,zu,zu,FALSE,FALSE,NA,NA,NA,NA
BASIC_GEMINI_NATIVE_001,1,5,39,betrachten,betrachten,VERB,csubj,31,betrachten,betrachten,FALSE,FALSE,3.254,3.254,4.712,-3.254
BASIC_GEMINI_NATIVE_001,1,5,40,",",",",PUNCT,punct,46,,,TRUE,FALSE,NA,NA,NA,NA
BASIC_GEMINI_NATIVE_001,1,5,41,um,um,SCONJ,mark,46,um,um,FALSE,FALSE,4.37,4.37,4.2955,-4.37
BASIC_GEMINI_NATIVE_001,1,5,42,ein,ein,DET,det,44,ein,ein,FALSE,FALSE,4.281,4.281,5.014,-4.281
BASIC_GEMINI_NATIVE_001,1,5,43,umfassenderes,umfassend,ADJ,amod,44,umfassenderes,umfassend,FALSE,FALSE,2.153,2.153,2.546,-2.153
BASIC_GEMINI_NATIVE_001,1,5,44,Bild,bild,NOUN,obj,46,bild,bild,FALSE,FALSE,5.132,5.132,6.356,-5.132
